"price","year","manufacturer","condition","fuel","odometer","title_status","transmission","drive","state","lat","long"
"Diff",2018,"C","excellent","gas",29880,"ok","automatic","4wd","fl",28.01567,-82.45978
"Diff",2011,"B","excellent","diesel",185680,"ok","automatic","4wd","fl",28.00853,-82.45974
"Easy",2018,"C","good","gas",13010,"ok","other","fwd","fl",28.04,-81.96
"Diff",2017,"C","good","gas",37323,"ok","automatic","4wd","fl",29.800749,-82.530467
"Diff",2013,"C","like new","other",185855,"ok","automatic","4wd","fl",25.864185,-80.242744
"Easy",2006,"C","good","gas",82000,"ok","automatic","4wd","fl",25.864185,-80.242744
"Easy",2008,"C","excellent","gas",127400,"ok","automatic","fwd","fl",25.864185,-80.242744
"Diff",2020,"C","fair","gas",21225,"ok","automatic","fwd","fl",29.803728,-82.528123
"Diff",2018,"C","like new","gas",10400,"ok","automatic","4wd","fl",30.04,-83.1462
"Easy",2014,"C","good","gas",156186,"ok","automatic","4wd","fl",25.864185,-80.242744
"Diff",2019,"C","good","gas",19920,"ok","automatic","rwd","fl",29.04624,-80.934561
"Easy",2014,"C","good","gas",98993,"ok","automatic","fwd","fl",28.00853,-82.45974
"Easy",2011,"D","like new","hybrid",96120,"ok","automatic","fwd","fl",28.8547,-82.6669
"Easy",2013,"C","like new","gas",128332,"ok","automatic","fwd","fl",29.053743,-82.45761
"Easy",2005,"C","excellent","gas",146309,"ok","automatic","4wd","fl",29.188875,-82.140901
"Easy",2005,"C","good","diesel",330245,"ok","automatic","4wd","fl",28.00853,-82.45974
"Easy",2012,"B","excellent","gas",165941,"ok","automatic","4wd","fl",29.393411,-82.448317
"Easy",2007,"C","good","gas",149000,"ok","automatic","rwd","fl",29.1605,-82.1288
"Easy",2010,"C","excellent","gas",217501,"ok","automatic","fwd","fl",28.714015,-81.32564
"Easy",2010,"C","excellent","gas",99976,"ok","manual","fwd","fl",29.68652,-82.32183
"Diff",2019,"C","excellent","gas",22110,"ok","automatic","4wd","fl",28.763821,-81.282651
"Diff",2015,"A","salvage","gas",86954,"ok","automatic","4wd","fl",28.00853,-82.45974
"Easy",2005,"C","salvage","gas",146309,"ok","automatic","4wd","fl",29.188875,-82.140901
"Diff",2015,"A","excellent","gas",86954,"ok","automatic","rwd","fl",28.01567,-82.45978
"Easy",2000,"C","good","gas",84000,"ok","automatic","fwd","fl",28.927947,-82.477283
"Easy",2019,"C","good","gas",40903,"ok","automatic","fwd","fl",28.41098,-81.40353
"Easy",2018,"C","salvage","gas",63831,"ok","automatic","fwd","fl",28.41098,-81.40353
"Easy",2014,"C","excellent","gas",107471,"ok","automatic","rwd","fl",28.41098,-81.40353
"Easy",2004,"C","good","gas",245000,"ok","automatic","fwd","fl",28.818193,-81.907203
"Easy",2003,"C","fair","gas",134442,"ok","automatic","fwd","fl",29.188875,-82.140901
"Easy",2003,"C","good","gas",164015,"ok","manual","fwd","fl",28.9295,-82.4892
"Easy",2018,"C","good","gas",39361,"ok","automatic","fwd","fl",28.41098,-81.40353
"Easy",2013,"C","good","gas",76595,"ok","automatic","4wd","fl",28.41098,-81.40353
"Easy",2006,"C","excellent","gas",83403,"ok","automatic","fwd","fl",28.899361,-82.374053
"Diff",2015,"B","good","gas",82032,"ok","automatic","rwd","fl",28.01567,-82.45978
"Easy",2008,"C","excellent","gas",217142,"ok","automatic","fwd","fl",29.053743,-82.45761
"Easy",2017,"C","excellent","gas",92374,"ok","automatic","fwd","fl",28.808,-81.8858
"Easy",2008,"C","good","gas",143866,"ok","automatic","fwd","fl",28.98616,-82.35149
"Diff",2019,"B","good","gas",31811,"ok","automatic","rwd","fl",29.04624,-80.934561
"Diff",2013,"C","good","gas",166095,"ok","automatic","4wd","fl",30.4129,-87.3092
"Easy",2004,"C","good","gas",73266,"ok","automatic","rwd","fl",30.4129,-87.3092
"Easy",2012,"B","excellent","gas",126600,"ok","automatic","4wd","fl",30.292689,-86.003551
"Easy",2016,"C","like new","gas",51497,"ok","automatic","fwd","fl",30.409516,-86.841989
"Easy",2005,"D","fair","diesel",127966,"ok","automatic","rwd","fl",30.510642,-86.130989
"Easy",2013,"C","excellent","gas",151298,"ok","automatic","rwd","fl",30.439642,-86.637959
"Diff",2012,"C","excellent","gas",87019,"ok","automatic","rwd","fl",30.3949,-86.4692
"Easy",2017,"C","like new","gas",63818,"ok","automatic","4wd","fl",30.409442,-86.84216
"Easy",2013,"B","good","other",155093,"ok","automatic","fwd","fl",28.01567,-82.45978
"Easy",2014,"C","good","other",77629,"ok","automatic","4wd","fl",28.01567,-82.45978
"Diff",2016,"B","salvage","gas",51029,"ok","automatic","rwd","fl",28.792413,-81.231302
"Easy",2010,"C","excellent","gas",127001,"ok","automatic","fwd","fl",28.480227,-81.295559
"Diff",2012,"C","good","gas",63091,"ok","automatic","rwd","fl",28.610096,-81.298342
"Easy",2012,"C","excellent","gas",101975,"ok","automatic","4wd","fl",28.792413,-81.231302
"Easy",2014,"C","excellent","gas",87118,"ok","automatic","fwd","fl",28.610096,-81.298342
"Easy",2012,"C","good","gas",138658,"ok","automatic","fwd","fl",28.808,-81.8858
"Easy",2006,"C","good","gas",135591,"ok","automatic","fwd","fl",28.469192,-81.397165
"Diff",2014,"C","excellent","gas",44563,"ok","automatic","4wd","fl",28.59698,-81.398555
"Easy",2013,"C","excellent","gas",183000,"ok","automatic","fwd","fl",28.56247,-81.302084
"Diff",2019,"C","excellent","diesel",32978,"ok","automatic","4wd","fl",28.758455,-81.286395
"Easy",2010,"C","good","gas",119272,"ok","automatic","4wd","fl",28.58146,-81.322212
"Diff",2016,"D","good","gas",16860,"ok","other","rwd","fl",28.5,-81.37
"Easy",1986,"C","good","gas",240,"ok","manual","rwd","fl",29.144178,-81.01696
"Easy",2012,"C","excellent","gas",86507,"ok","automatic","rwd","fl",28.580572,-81.294567
"Easy",2011,"C","excellent","gas",82546,"ok","automatic","fwd","fl",28.580572,-81.294567
"Easy",2018,"C","excellent","gas",81624,"ok","automatic","fwd","fl",29.800898,-82.529952
"Easy",2017,"C","excellent","gas",46215,"ok","automatic","fwd","fl",28.610096,-81.298342
"Diff",2016,"C","good","gas",38776,"ok","automatic","fwd","fl",27.26977,-82.48229
"Easy",2013,"D","excellent","gas",110155,"ok","automatic","fwd","fl",28.7168,-81.4126
"Easy",2016,"C","good","gas",60200,"ok","automatic","fwd","fl",28.484089,-81.322561
"Easy",2015,"C","excellent","gas",58751,"ok","automatic","fwd","fl",28.484089,-81.322561
"Easy",2009,"C","like new","gas",109000,"ok","automatic","fwd","fl",28.4637,-81.3948
"Easy",2017,"C","good","gas",59564,"ok","automatic","fwd","fl",28.41098,-81.40353
"Easy",2016,"C","excellent","gas",39721,"ok","automatic","4wd","fl",28.763821,-81.282651
"Easy",2016,"D","excellent","gas",142000,"ok","automatic","rwd","fl",28.579334,-81.812194
"Easy",2014,"C","salvage","gas",101792,"ok","automatic","fwd","fl",28.41098,-81.40353
"Easy",2006,"C","like new","gas",107259,"ok","automatic","4wd","fl",29.99989,-81.68381
"Easy",2004,"C","excellent","gas",131342,"ok","automatic","fwd","fl",28.319244,-81.40302
"Easy",2007,"C","excellent","gas",97929,"ok","automatic","rwd","fl",28.480227,-81.295559
"Diff",2016,"B","excellent","gas",44869,"ok","other","fwd","fl",28.466088,-81.396429
"Diff",2014,"B","good","gas",42834,"ok","automatic","fwd","fl",28.5,-81.37
"Diff",2009,"C","excellent","diesel",94123,"ok","automatic","4wd","fl",28.0091,-82.5034
"Easy",2014,"B","good","gas",117106,"ok","automatic","rwd","fl",28.792413,-81.231302
"Diff",2016,"C","good","gas",73148,"ok","automatic","fwd","fl",28.01567,-82.45978
"Easy",2004,"C","good","gas",190000,"ok","automatic","rwd","fl",28.4944,-81.2902
"Easy",2012,"C","excellent","gas",13501,"ok","automatic","fwd","fl",28.792413,-81.231302
"Easy",2007,"C","excellent","gas",143097,"ok","automatic","4wd","fl",28.712,-81.3552
"Easy",2014,"C","excellent","gas",113000,"ok","automatic","fwd","fl",28.4637,-81.3948
"Easy",2013,"D","like new","gas",111000,"ok","automatic","4wd","fl",28.3932,-81.3622
"Diff",2017,"C","good","gas",8194,"ok","other","4wd","fl",28.5,-81.37
"Diff",2014,"B","good","diesel",13002,"ok","automatic","rwd","fl",28.5,-81.37
"Easy",2013,"C","excellent","gas",113187,"ok","automatic","fwd","fl",30.454917,-84.345487
"Diff",2020,"C","excellent","gas",13781,"ok","automatic","fwd","fl",29.803162,-82.527991
"Diff",2019,"C","like new","gas",22181,"ok","automatic","4wd","fl",30.174916,-85.624915
"Diff",2020,"C","fair","gas",50092,"ok","automatic","fwd","fl",29.80343,-82.527609
"Easy",2005,"D","excellent","gas",196680,"ok","other","rwd","fl",30.439642,-86.637959
"Diff",2020,"C","good","gas",28521,"ok","automatic","fwd","fl",29.803728,-82.52738
"Diff",2008,"A","excellent","gas",30425,"ok","automatic","4wd","fl",30.442758,-87.253673
"Diff",2017,"B","like new","gas",33000,"ok","automatic","rwd","fl",30.2951,-88.586015
"Easy",2004,"C","excellent","hybrid",133000,"ok","automatic","fwd","fl",28.127535,-82.464003
"Easy",2018,"C","excellent","gas",61097,"ok","automatic","fwd","fl",30.525959,-87.266636
"Easy",1997,"C","excellent","diesel",172677,"ok","automatic","rwd","fl",30.4564,-87.2104
"Diff",2019,"B","like new","gas",16377,"ok","automatic","fwd","fl",29.801941,-82.531153
"Easy",2010,"C","excellent","gas",119353,"ok","manual","4wd","fl",30.401616,-86.989304
"Easy",2013,"C","excellent","gas",121000,"ok","automatic","4wd","fl",30.2837,-87.2725
"Easy",2012,"C","good","gas",106818,"ok","automatic","rwd","fl",40.468826,-74.281734
"Easy",2014,"B","good","gas",216124,"ok","automatic","rwd","fl",30.469352,-87.243936
"Diff",2019,"B","like new","gas",144378,"ok","automatic","rwd","fl",29.80343,-82.527209
"Diff",2020,"C","excellent","gas",114317,"ok","automatic","fwd","fl",29.803281,-82.527723
"Easy",2009,"B","excellent","gas",141788,"ok","automatic","4wd","fl",30.392982,-87.049338
"Easy",2007,"D","excellent","gas",130000,"ok","automatic","fwd","fl",27.4072,-82.5303
"Easy",2011,"B","good","gas",130000,"ok","other","rwd","fl",27.08745,-82.43085
"Diff",2013,"C","excellent","diesel",213553,"ok","automatic","rwd","fl",27.2866,-82.477
"Easy",2011,"C","good","gas",139570,"ok","automatic","4wd","fl",27.473591,-82.570679
"Diff",2012,"C","excellent","gas",86405,"ok","automatic","4wd","fl",27.270402,-82.530222
"Easy",2014,"D","good","gas",41169,"ok","automatic","fwd","fl",27.33,-82.54
"Easy",2009,"C","excellent","gas",166582,"ok","automatic","fwd","fl",27.318691,-82.450523
"Easy",2009,"C","like new","gas",50611,"ok","automatic","fwd","fl",27.26924,-82.481747
"Easy",2010,"C","excellent","gas",181328,"ok","automatic","fwd","fl",27.329701,-82.530265
"Diff",2017,"C","good","gas",35933,"ok","automatic","fwd","fl",27.26977,-82.48229
"Diff",2020,"C","good","gas",17065,"ok","automatic","fwd","fl",27.33,-82.54
"Easy",2010,"C","good","gas",188789,"ok","automatic","fwd","fl",27.473591,-82.570679
"Diff",2020,"C","good","gas",4941,"ok","automatic","fwd","fl",27.241721,-82.506402
"Easy",2014,"B","salvage","gas",96001,"ok","automatic","rwd","fl",27.266027,-82.516651
"Diff",2014,"B","good","gas",59843,"ok","automatic","4wd","fl",27.33,-82.54
"Diff",2020,"C","good","gas",3227,"ok","other","4wd","fl",27.33,-82.54
"Diff",2016,"B","like new","gas",113496,"ok","automatic","rwd","fl",27.26977,-82.48229
"Easy",2004,"C","good","gas",35401,"ok","automatic","rwd","fl",27.26977,-82.48229
"Diff",2020,"B","good","gas",3820,"ok","automatic","4wd","fl",27.26977,-82.48229
"Easy",2007,"C","excellent","gas",144688,"ok","automatic","4wd","fl",27.4072,-82.5303
"Easy",2008,"B","good","gas",120000,"ok","automatic","rwd","fl",27.08745,-82.43085
"Easy",2010,"C","good","gas",84000,"ok","automatic","rwd","fl",27.08745,-82.43085
"Diff",2019,"C","like new","gas",11000,"ok","automatic","fwd","fl",26.7492,-80.0725
"Diff",2018,"C","good","gas",17546,"ok","other","fwd","fl",27.33,-82.54
"Easy",2008,"D","good","gas",122000,"ok","automatic","fwd","fl",27.376128,-82.535305
"Easy",2011,"C","excellent","gas",75000,"ok","automatic","fwd","fl",27.2866,-82.477
"Easy",2015,"C","good","hybrid",38557,"ok","automatic","fwd","fl",27.329701,-82.530265
"Diff",2018,"C","good","gas",1366,"ok","other","fwd","fl",27.33,-82.54
"Easy",2020,"C","like new","gas",3200,"ok","automatic","fwd","fl",27.39998,-82.642546
"Diff",2007,"C","excellent","diesel",42000,"ok","automatic","fwd","fl",27.471456,-82.563006
"Easy",2015,"C","excellent","gas",61548,"ok","automatic","rwd","fl",27.329701,-82.530265
"Easy",2001,"C","fair","gas",150,"ok","automatic","fwd","fl",27.2666,-82.5163
"Easy",2008,"D","excellent","gas",132,"ok","automatic","fwd","fl",27.4072,-82.5303
"Diff",2014,"B","good","gas",60954,"ok","automatic","rwd","fl",27.266027,-82.516651
"Easy",2012,"C","good","gas",136843,"ok","other","rwd","fl",27.481331,-82.571899
"Easy",2016,"C","fair","gas",22512,"ok","automatic","fwd","fl",27.329701,-82.530265
"Easy",2016,"C","good","gas",46926,"ok","automatic","fwd","fl",27.329701,-82.530265
"Easy",2008,"D","excellent","gas",171598,"ok","automatic","fwd","fl",27.473591,-82.570679
"Easy",2008,"C","excellent","gas",137000,"ok","automatic","4wd","fl",27.082942,-82.425061
"Easy",2003,"B","excellent","gas",117000,"ok","automatic","rwd","fl",27.4547,-82.5359
"Easy",2018,"D","good","gas",34542,"ok","automatic","fwd","fl",27.329701,-82.530265
"Easy",2008,"B","good","gas",120000,"ok","automatic","rwd","fl",27.08745,-82.43085
"Easy",2019,"C","excellent","gas",25351,"ok","manual","fwd","fl",27.329701,-82.530265
"Easy",2015,"C","fair","gas",79661,"ok","automatic","fwd","fl",27.329701,-82.530265
"Easy",2013,"B","like new","gas",71896,"ok","automatic","fwd","fl",27.269355,-82.481661
"Easy",2014,"C","good","gas",96440,"ok","automatic","4wd","fl",27.438677,-82.579674
"Easy",1985,"C","good","gas",160000,"ok","automatic","4wd","fl",27.3364,-82.5307
"Diff",2020,"C","like new","gas",4500,"ok","automatic","fwd","fl",27.335777,-82.546445
"Easy",2005,"C","excellent","gas",135000,"ok","automatic","fwd","fl",27.4072,-82.5303
"Easy",2011,"C","good","gas",83057,"ok","automatic","fwd","fl",27.473591,-82.570679
"Easy",2009,"B","good","gas",58984,"ok","automatic","rwd","fl",27.26977,-82.48229
"Easy",2017,"C","excellent","gas",71643,"ok","automatic","fwd","fl",27.481331,-82.571899
"Easy",2005,"C","good","gas",135000,"ok","automatic","fwd","fl",27.4759,-82.6167
"Easy",1972,"C","fair","gas",160123,"ok","automatic","4wd","fl",27.451009,-82.300816
"Diff",2018,"C","good","gas",20050,"ok","other","4wd","fl",27.33,-82.54
"Easy",2010,"D","good","gas",129035,"ok","manual","fwd","fl",27.351664,-82.546931
"Easy",2011,"C","excellent","gas",75000,"ok","automatic","fwd","fl",27.2866,-82.477
"Easy",2005,"B","good","gas",80000,"ok","automatic","rwd","fl",27.08745,-82.43085
"Easy",2010,"C","good","gas",140000,"ok","automatic","rwd","fl",NA,NA
"Easy",1998,"D","excellent","diesel",763500,"ok","manual","4wd","fl",29.323154,-82.106487
"Easy",2013,"B","like new","gas",154504,"ok","automatic","rwd","fl",25.991756,-80.206933
"Easy",2018,"C","excellent","gas",66478,"ok","automatic","4wd","fl",25.830232,-80.281893
"Easy",2012,"C","excellent","diesel",135750,"ok","automatic","4wd","fl",25.5323,-80.5075
"Easy",2016,"C","like new","gas",75550,"ok","manual","fwd","fl",26.1848,-80.2406
"Easy",2017,"D","excellent","gas",35490,"ok","automatic","fwd","fl",26.058868,-80.208536
"Diff",2013,"C","like new","gas",103973,"ok","automatic","4wd","fl",25.766544,-80.235095
"Easy",1978,"C","excellent","gas",29788,"ok","automatic","rwd","fl",38.188818,-84.28326
"Diff",2015,"B","like new","gas",53000,"ok","automatic","4wd","fl",25.95,-80.1481
"Easy",2004,"C","good","gas",141236,"ok","automatic","4wd","fl",26.100675,-80.289116
"Diff",2016,"C","good","gas",64797,"ok","automatic","fwd","fl",25.786909,-80.361253
"Diff",2016,"B","excellent","gas",46030,"ok","automatic","rwd","fl",26.098684,-80.121842
"Easy",2003,"C","good","diesel",175650,"ok","automatic","rwd","fl",26.7383,-80.276
"Easy",2004,"C","excellent","gas",132000,"ok","automatic","4wd","fl",25.7735,-80.3572
"Easy",2006,"C","good","gas",161000,"ok","automatic","4wd","fl",25.7628,-80.3611
"Easy",2014,"C","good","gas",106913,"ok","automatic","rwd","fl",40.468826,-74.281734
"Easy",2014,"C","excellent","gas",66000,"ok","automatic","fwd","fl",25.9441,-80.2144
"Diff",2015,"B","like new","gas",98000,"ok","automatic","rwd","fl",25.9894,-80.2153
"Easy",2009,"A","like new","gas",90069,"ok","automatic","fwd","fl",25.9942,-80.2071
"Easy",2014,"C","excellent","gas",38283,"ok","automatic","4wd","fl",28.469192,-81.397165
"Diff",2013,"A","like new","gas",57995,"ok","automatic","4wd","fl",25.985,-80.1407
"Easy",2006,"C","excellent","gas",182357,"ok","automatic","4wd","fl",26.058868,-80.208536
"Easy",2015,"C","good","other",60583,"ok","automatic","4wd","fl",26.058868,-80.208536
"Easy",2011,"C","excellent","gas",140000,"ok","automatic","fwd","fl",26.705746,-80.106812
"Diff",2014,"B","good","gas",82551,"ok","automatic","4wd","fl",25.8001,-80.281
"Easy",2017,"C","like new","gas",80000,"ok","automatic","fwd","fl",25.4906,-80.438
"Easy",2013,"B","like new","gas",80000,"ok","automatic","4wd","fl",26.212,-80.2696
"Easy",2012,"C","good","gas",37854,"ok","other","fwd","fl",26.74,-80.12
"Easy",2011,"C","like new","gas",98000,"ok","automatic","4wd","fl",25.9894,-80.2153
"Easy",2013,"B","good","gas",80640,"ok","automatic","rwd","fl",25.934252,-80.331028
"Easy",2014,"C","new","gas",115984,"ok","automatic","fwd","fl",25.8301,-80.2926
"Easy",2008,"D","new","gas",138954,"ok","automatic","fwd","fl",25.8301,-80.2926
"Easy",2014,"B","good","gas",40800,"ok","automatic","4wd","fl",26.0697,-80.2246
"Easy",2006,"C","excellent","gas",145717,"ok","automatic","rwd","fl",25.863241,-80.242914
"Easy",2013,"B","excellent","gas",79298,"ok","automatic","rwd","fl",25.863241,-80.242914
"Easy",1986,"C","good","gas",94241,"ok","manual","fwd","fl",33.6372,-96.6184
"Easy",2015,"D","good","gas",206000,"ok","automatic","fwd","fl",26.1122,-80.2264
"Easy",2017,"B","excellent","gas",53000,"ok","automatic","4wd","fl",26.0161,-80.1517
"Diff",2016,"C","excellent","gas",38776,"ok","automatic","fwd","fl",27.26977,-82.48229
"Easy",2015,"C","excellent","gas",61652,"ok","automatic","fwd","fl",25.786909,-80.361253
"Easy",2014,"C","like new","gas",80000,"ok","automatic","fwd","fl",26.6104,-80.1683
"Diff",2018,"C","like new","gas",21061,"ok","automatic","4wd","fl",25.84841,-80.317798
"Easy",2018,"C","excellent","gas",56400,"ok","automatic","fwd","fl",26.542079,-80.115459
"Easy",1987,"C","good","gas",68542,"ok","automatic","rwd","fl",25.986368,-80.119666
"Easy",2015,"C","excellent","gas",80385,"ok","automatic","rwd","fl",50.27705,-94.76402
"Easy",2017,"C","excellent","gas",77021,"ok","automatic","fwd","fl",25.8301,-80.2926
"Diff",2018,"C","excellent","gas",23588,"ok","automatic","rwd","fl",26.714559,-80.095821
"Diff",2018,"C","excellent","gas",18501,"ok","automatic","fwd","fl",26.714559,-80.095821
"Easy",2012,"C","like new","gas",139989,"ok","automatic","4wd","fl",25.9098,-80.3889
"Easy",2020,"C","excellent","gas",109890,"ok","automatic","fwd","fl",26.1122,-80.2264
"Easy",2015,"D","excellent","gas",54501,"ok","automatic","fwd","fl",26.1168,-80.4156
"Easy",2015,"C","good","gas",80227,"ok","automatic","fwd","fl",25.77,-80.2
"Easy",2012,"C","like new","gas",115000,"ok","manual","rwd","fl",26.1401,-80.3201
"Easy",2002,"C","like new","gas",102,"ok","automatic","fwd","fl",25.985,-80.1407
"Easy",1954,"D","good","gas",66700,"ok","automatic","rwd","fl",28.162519,-80.662651
"Easy",2017,"D","excellent","gas",56941,"ok","automatic","fwd","fl",28.354667,-80.759936
"Easy",2013,"C","like new","gas",144880,"ok","automatic","rwd","fl",28.1384,-80.6524
"Easy",1996,"B","excellent","gas",155556,"ok","automatic","rwd","fl",28.348473,-80.647202
"Easy",2014,"C","like new","gas",152000,"ok","automatic","fwd","fl",28.1011,-80.6747
"Easy",2015,"C","excellent","gas",58437,"ok","automatic","fwd","fl",28.098219,-80.672801
